ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Alcohol_num,Amphet_num,Amyl_num,Benzos_num,Caff_num,Cannabis_num,Choc_num,Coke_num,Crack_num,Ecstasy_num,Heroin_num,Ketamine_num,Legalh_num,LSD_num,Meth_num,Mushrooms_num,Nicotine_num,Semer_num,VSA_num,Cannabis_user,Coke_user,Ecstasy_user,Heroin_user,Meth_user,Nicotine_user,drug_severity_score,risk_category
587,1.82213,-0.48246,-0.05921,0.21128,1.90725,1.2023486196218962,0.7405399180288891,-0.08950703116153806,2.4075949316354026,-0.8836687486836406,-1.0325824379938604,-0.5611206198167704,CL5,CL0,CL0,CL3,CL3,CL3,CL3,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL1,5,0,0,3,3,3,3,1,0,0,0,0,0,0,0,1,6,0,1,1,1,0,0,0,1,26,High
588,-0.95197,0.48246,-0.61113,0.21128,0.1144,2.0755703623094934,-0.03809958267396152,2.2991272770345454,1.2083479018809355,0.2878313284506279,1.0692845501673507,-1.5483683034347036,CL1,CL0,CL0,CL0,CL4,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,1,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,Moderate
589,0.49788,-0.48246,-1.43719,-0.46841,0.1144,0.6850853720125745,-0.24030906814483508,-0.20697678155643767,0.16285932461922356,0.49379999744829095,-1.2412180240230364,0.2787324271991807,CL4,CL3,CL0,CL0,CL0,CL4,CL3,CL0,CL1,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL1,4,3,0,0,0,4,3,0,1,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,1,21,High
590,-0.95197,-0.48246,-0.05921,0.96098,1.90725,0.12119270478432072,2.0032069492693436,-1.7683532892706062,-0.5158187306290744,0.3648679999892819,-2.2749152891201536,0.3680935057857506,CL3,CL0,CL0,CL6,CL5,CL4,CL4,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,3,0,0,6,5,4,4,0,2,0,0,0,0,0,2,0,6,0,0,1,0,0,0,1,1,32,Severe
591,2.59171,-0.48246,1.16365,-0.46841,-0.22166,1.4726440719776168,0.22282263385850226,0.6645703567778796,-0.9250837432291323,0.15975274595613512,0.8467833481950757,0.33688911091927953,CL4,CL3,CL0,CL0,CL1,CL3,CL5,CL1,CL0,CL4,CL0,CL0,CL0,CL0,CL2,CL0,CL3,CL0,CL2,4,3,0,0,1,3,5,1,0,4,0,0,0,0,2,0,3,0,2,1,1,1,0,1,1,28,High
592,-0.95197,0.48246,1.98437,0.24923,-0.50212,0.142359242935861,-0.08051151750257445,0.6064982402693239,0.1506453788187591,0.4319627637823686,0.38536891116929683,0.4011023688025716,CL4,CL2,CL0,CL0,CL4,CL5,CL3,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL2,4,2,0,0,4,5,3,0,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,0,1,23,High
593,-0.95197,-0.48246,-2.43591,-0.28519,-1.10702,0.4353148096251014,-0.8534409200680431,-0.45892970443987857,0.9683065132599682,-2.1856225935245375,-1.211018351702203,0.33871330750235235,CL3,CL5,CL2,CL0,CL4,CL6,CL4,CL0,CL2,CL1,CL0,CL1,CL1,CL1,CL5,CL0,CL3,CL0,CL1,3,5,2,0,4,6,4,0,2,1,0,1,1,1,5,0,3,0,1,1,0,1,0,1,1,39,Severe
594,2.59171,-0.48246,-1.43719,0.96098,1.90725,1.0010109200318376,-1.1759135156696274,2.1276704577526178,-0.67458245220825,-0.266104413905511,0.3553528812395208,-1.526289431055192,CL1,CL4,CL3,CL0,CL0,CL5,CL0,CL0,CL0,CL3,CL6,CL0,CL0,CL0,CL0,CL2,CL4,CL0,CL2,1,4,3,0,0,5,0,0,0,3,6,0,0,0,0,2,4,0,2,1,0,1,1,0,1,30,High
595,1.09449,0.48246,-1.43719,-0.28519,-1.10702,-0.38647913787425997,0.7705010183921014,-1.8966210547429252,2.4075949316354026,-1.383231796655113,1.16987825164613,-0.7877851466913498,CL4,CL1,CL0,CL0,CL6,CL2,CL4,CL6,CL3,CL1,CL2,CL3,CL1,CL0,CL0,CL0,CL3,CL0,CL0,4,1,0,0,6,2,4,6,3,1,2,3,1,0,0,0,3,0,0,1,1,1,1,0,1,36,Severe
596,-0.95197,-0.48246,1.16365,-0.57009,0.126,-2.0758343974058975,0.7106959978348593,1.2494570995878644,-1.3839931327152348,-0.04053863679784717,0.2611775464333317,-2.2437317598993043,CL2,CL2,CL0,CL0,CL3,CL4,CL2,CL0,CL0,CL0,CL2,CL1,CL0,CL0,CL5,CL0,CL5,CL0,CL0,2,2,0,0,3,4,2,0,0,0,2,1,0,0,5,0,5,0,0,1,0,0,1,1,1,26,High
597,2.59171,-0.48246,-2.43591,0.24923,0.1144,-0.43508022533001894,1.571578738949,-0.2910967040780286,0.22449820485320007,1.3064656962704604,2.247248052021547,-0.46357444676660786,CL2,CL1,CL0,CL0,CL1,CL5,CL3,CL0,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL4,CL0,CL3,2,1,0,0,1,5,3,0,2,0,0,3,0,0,0,2,4,0,3,1,0,0,0,0,1,26,High
598,1.82213,-0.48246,-0.61113,-0.28519,0.1144,0.773000929379386,0.4789115933028156,-0.9504177782792909,0.07029434853889761,-0.9086868906751132,-0.8510142538691337,-0.8707316427304579,CL6,CL1,CL2,CL0,CL5,CL4,CL3,CL0,CL3,CL1,CL0,CL4,CL0,CL0,CL0,CL3,CL4,CL0,CL4,6,1,2,0,5,4,3,0,3,1,0,4,0,0,0,3,4,0,4,1,0,1,0,0,1,40,Severe
599,0.49788,0.48246,-1.43719,-0.09765,1.90725,0.7025508977181786,-0.3931028374395457,2.2991272770345454,0.006626420411089362,-0.7092895699727372,-2.235657614656583,-0.03868812868897097,CL3,CL1,CL0,CL0,CL2,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL6,CL0,CL0,3,1,0,0,2,4,1,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,1,19,High
600,0.49788,0.48246,-1.7379,-0.57009,1.90725,1.3426701094126017,0.511010278770317,0.7366967302912816,-0.5688549022370869,-0.849516831242131,-1.4109676558529485,2.2015888108793775,CL4,CL1,CL2,CL2,CL0,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,4,1,2,2,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,20,High
601,-0.95197,-0.48246,1.16365,-0.28519,0.126,-0.3968310338695123,-0.08030060220394074,-0.2984386831980448,0.0824663936971495,-0.7159071055242116,-2.2767390538359753,0.7822774791954645,CL3,CL0,CL0,CL3,CL4,CL3,CL4,CL0,CL2,CL0,CL3,CL0,CL0,CL0,CL0,CL4,CL5,CL0,CL1,3,0,0,3,4,3,4,0,2,0,3,0,0,0,0,4,5,0,1,1,0,0,1,0,1,32,Severe
602,1.09449,-0.48246,-1.43719,0.24923,-0.22166,1.5809252429467635,0.8653851340737699,-0.31876368886625245,-0.4497711417525398,0.5540527008421325,2.1388978571633963,1.5295794510343734,CL5,CL0,CL1,CL0,CL2,CL3,CL4,CL1,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL4,CL0,CL0,5,0,1,0,2,3,4,1,2,0,0,0,0,0,1,0,4,0,0,1,1,0,0,1,1,23,High
603,1.09449,0.48246,0.45468,-0.28519,1.90725,0.18506783045196099,1.3343318268520439,0.27541883537021433,1.287889402212542,0.7871971805047373,-0.004940538026746584,0.8214150705466258,CL3,CL0,CL0,CL0,CL6,CL2,CL3,CL0,CL0,CL4,CL5,CL0,CL0,CL0,CL1,CL3,CL5,CL0,CL0,3,0,0,0,6,2,3,0,0,4,5,0,0,0,1,3,5,0,0,1,0,1,1,1,1,32,Severe
604,1.82213,0.48246,-2.43591,0.21128,0.1144,0.6044131625636804,-0.16855634638378766,-0.46196351591836454,1.620774083408945,1.4692006801269204,1.9391020538944455,-0.10007502754095332,CL3,CL0,CL0,CL0,CL0,CL4,CL3,CL3,CL0,CL1,CL0,CL3,CL0,CL0,CL2,CL0,CL3,CL0,CL0,3,0,0,0,0,4,3,3,0,1,0,3,0,0,2,0,3,0,0,1,1,1,0,1,1,22,High
605,-0.95197,-0.48246,-0.05921,-0.46841,-1.10702,0.9036127582943057,1.7573096398147392,1.2996085246088043,-0.38854324938304297,-1.0051294015645305,-0.35455349936266073,-0.009700237065345476,CL4,CL0,CL0,CL0,CL1,CL4,CL4,CL0,CL5,CL0,CL0,CL4,CL0,CL3,CL0,CL0,CL3,CL0,CL0,4,0,0,0,1,4,4,0,5,0,0,4,0,3,0,0,3,0,0,1,0,0,0,0,1,28,High
606,0.49788,0.48246,-1.43719,-0.09765,-0.50212,-1.3816656268936973,1.1883472676215194,0.08768539306257807,-1.644970676574994,0.6839395206608945,-0.9050883588310991,0.8645852439183085,CL5,CL3,CL0,CL4,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,5,3,0,4,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,32,Severe
607,1.09449,-0.48246,1.16365,0.21128,-0.31685,-1.0048971926269248,0.017684339431070815,1.0175644516970628,0.3176471237228836,0.8503691928451103,-1.7300748782277373,0.2483509978696359,CL5,CL0,CL2,CL2,CL3,CL3,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL4,CL4,CL0,CL0,5,0,2,2,3,3,4,0,0,0,3,0,0,0,0,4,4,0,0,1,0,0,1,0,1,30,High
608,-0.95197,-0.48246,-0.05921,0.21128,-1.10702,-1.0380905170672459,0.6707432750579384,0.20792634499666768,0.281594410013718,1.6532963487951777,-0.39675343038240773,-0.2879608015250763,CL3,CL0,CL3,CL0,CL6,CL4,CL6,CL0,CL4,CL0,CL0,CL1,CL0,CL0,CL3,CL2,CL3,CL0,CL2,3,0,3,0,6,4,6,0,4,0,0,1,0,0,3,2,3,0,2,1,0,0,0,1,1,37,Severe
609,1.09449,0.48246,-1.7379,0.24923,-0.22166,1.0722171848488193,0.3054968869801836,0.8698349991743388,0.10521230888445357,-0.9304879345378066,0.8442086488348026,1.4264654354738344,CL5,CL2,CL0,CL1,CL3,CL4,CL6,CL3,CL0,CL4,CL0,CL1,CL0,CL1,CL1,CL0,CL5,CL0,CL5,5,2,0,1,3,4,6,3,0,4,0,1,0,1,1,0,5,0,5,1,1,1,0,1,1,41,Severe
610,2.59171,-0.48246,-0.05921,-0.46841,-0.50212,-0.3054566117392283,0.021993992804293625,1.3455097517464754,0.5329527210178333,-2.003579874871768,-0.22461223246949963,0.4447302658475288,CL5,CL4,CL0,CL0,CL1,CL6,CL1,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL4,CL0,CL0,5,4,0,0,1,6,1,0,2,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,24,High
611,1.09449,0.48246,0.45468,-0.46841,-1.10702,2.0275819733247182,1.9131450564730104,1.6809298322656987,1.3815278112438714,-0.2773857662212935,-1.5975075747528045,-1.4251709791337108,CL6,CL2,CL3,CL0,CL0,CL3,CL3,CL2,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL3,CL0,CL0,6,2,3,0,0,3,3,2,1,0,0,0,0,0,1,0,3,0,0,1,1,0,0,1,1,24,High
612,0.49788,0.48246,-0.61113,0.96098,-1.10702,0.0033759748922589858,0.5176044609906912,0.4909466876202708,0.8329721803340545,2.294922743659891,0.6531246150480303,-0.18036924325855203,CL6,CL1,CL0,CL1,CL3,CL3,CL5,CL0,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,6,1,0,1,3,3,5,0,4,5,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,31,Severe
613,-0.07854,0.48246,-1.43719,-0.57009,0.126,-1.4713738480815013,-0.8409683606310597,-0.8665470856410711,0.5314353199369845,-1.0952627836528417,0.8387976210010942,0.05023768852610452,CL4,CL0,CL0,CL0,CL4,CL4,CL0,CL0,CL0,CL1,CL0,CL0,CL4,CL0,CL0,CL0,CL4,CL0,CL0,4,0,0,0,4,4,0,0,0,1,0,0,4,0,0,0,4,0,0,1,0,1,0,0,1,21,High
614,1.82213,-0.48246,-1.22751,-0.09765,-0.31685,-0.672417510705184,-1.0279696769286086,-0.17258226752844438,0.7539155447074289,0.48692494721187946,-0.5298547105937411,-0.4043688182176844,CL5,CL0,CL0,CL4,CL0,CL5,CL4,CL0,CL3,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL4,CL0,CL0,5,0,0,4,0,5,4,0,3,0,0,0,4,0,0,0,4,0,0,1,0,0,0,0,1,29,High
615,1.82213,-0.48246,-1.22751,-0.57009,-0.22166,0.11737636321932753,-0.9870969204522275,-0.026137869277960163,0.2514758189977822,-2.2165285965750026,-0.6550547102736625,-0.38516047236387346,CL4,CL0,CL0,CL0,CL4,CL6,CL6,CL1,CL0,CL6,CL0,CL1,CL0,CL0,CL3,CL3,CL3,CL0,CL0,4,0,0,0,4,6,6,1,0,6,0,1,0,0,3,3,3,0,0,1,1,1,0,1,1,37,Severe
616,0.49788,-0.48246,-0.05921,0.24923,0.1144,0.515189864193479,0.4895045009181733,-0.5732088380786067,-0.9454409433522869,1.814839917919452,-1.709345718841893,-0.4172807295696773,CL4,CL0,CL3,CL2,CL3,CL4,CL4,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,4,0,3,2,3,4,4,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,23,High
617,1.09449,0.48246,-2.43591,-0.09765,0.126,-0.9848377280823737,-0.34151367231905744,-0.7401542230035516,1.450456415125785,-1.878204537803571,0.6280679969319691,-1.7847053750769981,CL2,CL0,CL0,CL0,CL3,CL5,CL1,CL4,CL0,CL5,CL0,CL3,CL0,CL0,CL5,CL0,CL2,CL0,CL2,2,0,0,0,3,5,1,4,0,5,0,3,0,0,5,0,2,0,2,1,1,1,0,1,1,32,Severe
618,-0.95197,-0.48246,-1.22751,0.96098,-0.50212,0.5684807718062709,0.3332937166127775,0.1745005692104103,0.10258356884319689,-2.21784455680912,-0.4623290170784439,-1.9625334827129568,CL0,CL4,CL0,CL2,CL3,CL4,CL5,CL1,CL0,CL0,CL0,CL3,CL2,CL0,CL0,CL0,CL3,CL0,CL0,0,4,0,2,3,4,5,1,0,0,0,3,2,0,0,0,3,0,0,1,1,0,0,0,1,27,High
619,1.09449,-0.48246,-1.22751,-0.28519,-0.31685,0.8355427570459568,0.9363962849613726,-0.9833076381077314,-0.9459392652204083,0.09886908913183513,-2.2767390538359753,-0.6533932610533676,CL0,CL1,CL0,CL0,CL4,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL5,CL0,CL0,0,1,0,0,4,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,14,Moderate
620,0.49788,0.48246,-2.43591,0.21128,0.1144,-0.6409475995553304,2.0287135304322885,-1.177400490672593,-1.1279788155117356,0.11836954613169598,-1.4850870538243757,-0.4004967380260508,CL6,CL0,CL0,CL0,CL3,CL5,CL6,CL3,CL3,CL1,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL0,CL4,6,0,0,0,3,5,6,3,3,1,0,0,0,4,0,0,4,0,4,1,1,1,0,0,1,39,Severe
621,1.82213,-0.48246,1.98437,-0.09765,0.126,1.9691572120591474,-0.31847323368835706,-1.6944358314583556,-0.9177991865000061,1.4192894501327258,0.5622183853972849,-1.3392955416154029,CL2,CL0,CL3,CL2,CL2,CL3,CL3,CL0,CL1,CL0,CL0,CL0,CL3,CL3,CL0,CL0,CL4,CL0,CL0,2,0,3,2,2,3,3,0,1,0,0,0,3,3,0,0,4,0,0,1,0,0,0,0,1,26,High
622,1.09449,0.48246,-1.22751,-0.57009,-0.31685,-0.5326590233505566,-1.4085506073332303,0.48033669483541563,-1.232705520528534,0.8494613239905715,-0.34191370553832906,-1.024227725636177,CL0,CL0,CL0,CL0,CL5,CL2,CL4,CL6,CL2,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,0,0,0,0,5,2,4,6,2,2,0,0,0,0,0,0,4,0,3,1,1,1,0,0,1,28,High
623,1.82213,-0.48246,0.45468,0.21128,-0.22166,-0.9998780742155432,1.7924020653307267,0.3412479781479768,0.6688844266705558,-2.000576078362866,-1.1354578909867286,-0.2531293702050176,CL3,CL0,CL0,CL0,CL3,CL6,CL5,CL1,CL1,CL5,CL1,CL0,CL0,CL1,CL0,CL0,CL4,CL0,CL0,3,0,0,0,3,6,5,1,1,5,1,0,0,1,0,0,4,0,0,1,1,1,1,0,1,30,High
624,-0.95197,0.48246,-1.43719,0.24923,1.90725,-1.5292225147265408,-1.4571008223190713,-0.32467550323983446,-0.1751116294091788,-0.1518695387949266,0.053792877847398564,1.0310585464098811,CL4,CL1,CL6,CL0,CL1,CL3,CL3,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL5,CL4,CL0,4,1,6,0,1,3,3,0,0,0,0,0,2,0,0,1,5,4,0,1,0,0,0,0,1,30,High
625,1.82213,-0.48246,-1.43719,-0.57009,1.90725,1.2206406986921627,-1.496428707455792,0.9942312757686517,0.7760047440427078,-0.6970892591780458,-0.8400473941820935,0.9652993647139013,CL6,CL0,CL0,CL6,CL3,CL2,CL2,CL0,CL0,CL0,CL2,CL6,CL2,CL0,CL0,CL1,CL5,CL0,CL0,6,0,0,6,3,2,2,0,0,0,2,6,2,0,0,1,5,0,0,1,0,0,1,0,1,35,Severe
626,1.82213,-0.48246,1.16365,-0.28519,-0.50212,0.022882877345902938,1.766450259966898,-0.9988093573220522,1.169473619916878,-1.3350523199415294,-0.6427741480269156,0.998819207248052,CL4,CL2,CL0,CL1,CL3,CL3,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,4,2,0,1,3,3,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,17,High
627,-0.07854,-0.48246,1.16365,0.24923,1.90725,-0.4792859894643896,1.0662315277374794,0.38087410732189125,0.9107819169461291,0.43367258058229596,-0.2695294206451639,-1.0103245153785736,CL3,CL2,CL0,CL0,CL5,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,3,2,0,0,5,4,4,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,1,25,High
628,-0.07854,-0.48246,-2.43591,-0.28519,0.126,-1.4741384354318272,0.48484034122618197,0.05416336043547961,0.6340234060426649,1.04298096247151,1.685491771709404,-0.22228244786105353,CL6,CL0,CL0,CL2,CL0,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL2,CL4,CL0,CL2,6,0,0,2,0,1,6,0,0,0,0,0,0,6,0,2,4,0,2,1,0,0,0,0,1,29,High
629,2.59171,0.48246,-1.7379,-0.28519,-0.50212,-0.3892509235669636,-0.049920997453473885,-0.7406803386727723,0.2875291201532224,-0.8052958126562947,1.680762002593833,1.2356430808164856,CL0,CL1,CL0,CL0,CL4,CL3,CL3,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL4,CL0,CL4,CL0,CL5,0,1,0,0,4,3,3,0,0,0,1,1,0,0,4,0,4,0,5,1,0,0,1,1,1,26,High
630,-0.07854,0.48246,1.16365,0.21128,0.1144,2.3814453876761115,-0.23920401739525404,-0.49254242979650464,-0.19036306331805805,-0.3328502650017941,-1.9711795743581906,-1.764691435168932,CL6,CL0,CL0,CL4,CL4,CL4,CL0,CL0,CL0,CL5,CL2,CL0,CL0,CL0,CL2,CL1,CL1,CL0,CL1,6,0,0,4,4,4,0,0,0,5,2,0,0,0,2,1,1,0,1,1,0,1,1,1,1,30,High
631,1.82213,0.48246,-2.43591,0.24923,-0.22166,-2.1444875037611175,-0.6508260249943387,-0.5694959800544428,-0.12364612723391442,-0.26618623231036487,-0.06460914507995491,-0.45944871053183645,CL1,CL0,CL0,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL1,CL0,CL1,CL0,CL0,CL3,CL0,CL0,1,0,0,0,6,6,4,3,0,4,0,1,0,1,0,0,3,0,0,1,1,1,0,0,1,29,High
632,0.49788,-0.48246,1.16365,0.24923,-0.50212,-0.63165840103255,-0.2830431742754161,0.25275396906144576,0.5843634890461775,-0.6610851291537564,-1.4522065849205978,0.2221673409940052,CL5,CL0,CL1,CL0,CL2,CL3,CL1,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL4,CL0,CL3,CL0,CL0,5,0,1,0,2,3,1,0,0,0,0,0,3,0,4,0,3,0,0,1,0,0,0,1,1,22,High
633,1.82213,-0.48246,1.16365,-0.09765,0.1144,1.7927839700422104,-0.04741538103072218,0.593428873655553,-0.9613153917676179,-0.42738403565706384,-1.0632384686120746,-1.7051296469318793,CL0,CL0,CL0,CL0,CL4,CL4,CL4,CL4,CL0,CL1,CL2,CL2,CL2,CL0,CL1,CL0,CL4,CL0,CL0,0,0,0,0,4,4,4,4,0,1,2,2,2,0,1,0,4,0,0,1,1,1,1,1,1,28,High
634,0.49788,-0.48246,-1.7379,-0.57009,-0.50212,1.2489730470695228,-1.3744498919394217,-0.42639383151459437,-0.05388475128738421,-0.6617258398621126,-1.8588891384747195,0.4288604903256335,CL6,CL0,CL1,CL0,CL3,CL4,CL3,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL5,CL0,CL0,6,0,1,0,3,4,3,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,23,High
635,0.49788,0.48246,-1.22751,0.24923,-1.10702,-0.5706256682812815,-0.820228515972456,-0.7121045241176391,-0.7428421915276395,0.1246342019944168,-0.8677327321204076,1.5469930745796276,CL2,CL0,CL0,CL0,CL4,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL3,CL0,CL0,2,0,0,0,4,1,4,0,0,0,0,0,6,0,0,0,3,0,0,1,0,0,0,0,1,20,High
636,-0.07854,0.48246,-0.05921,-0.09765,-1.10702,0.20359509693530592,-2.1119182488641957,0.13722212852675678,1.1729820785754614,-0.5864427181502997,-1.1932113549314998,1.224584741589711,CL1,CL0,CL3,CL1,CL4,CL3,CL2,CL0,CL0,CL4,CL0,CL2,CL0,CL4,CL4,CL0,CL4,CL0,CL0,1,0,3,1,4,3,2,0,0,4,0,2,0,4,4,0,4,0,0,1,0,1,0,1,1,32,Severe
637,1.09449,-0.48246,1.98437,-0.46841,-0.50212,0.46293740469440936,0.07792745210031338,-1.6517511675084546,0.717057326912753,0.4270924607622362,1.0255405773436301,-0.17775632635941496,CL5,CL0,CL2,CL2,CL1,CL4,CL1,CL3,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL5,CL4,CL0,CL2,5,0,2,2,1,4,1,3,0,0,0,1,0,0,0,5,4,0,2,1,1,0,0,0,1,30,High
638,-0.95197,-0.48246,1.16365,-0.46841,-0.31685,0.13383858180726743,0.07810120108432671,0.0343574664422713,2.1374544455755773,-0.5901084061327401,-0.8419302438746542,0.814395029478854,CL1,CL1,CL0,CL4,CL4,CL5,CL5,CL0,CL0,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL4,CL0,CL1,1,1,0,4,4,5,5,0,0,2,0,1,0,0,0,1,4,0,1,1,0,1,0,0,1,29,High
639,-0.07854,0.48246,1.16365,-0.46841,1.90725,1.7844502096091759,1.7785154362651796,1.5617754845216862,-0.7577012572400416,0.6467405786976876,-1.9458255338461656,-1.7163301304687766,CL5,CL0,CL4,CL0,CL4,CL3,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL4,CL0,CL0,5,0,4,0,4,3,3,0,0,0,2,0,0,0,0,2,4,0,0,1,0,0,1,0,1,27,High
640,-0.07854,0.48246,0.45468,0.96098,-1.10702,0.3397542054579532,0.3755549220325589,-0.703963270212981,-0.6504738133819694,-0.6116845805072847,-0.002824003089298884,0.27835285624693307,CL5,CL1,CL0,CL0,CL3,CL0,CL5,CL2,CL0,CL0,CL2,CL0,CL2,CL0,CL0,CL0,CL4,CL0,CL0,5,1,0,0,3,0,5,2,0,0,2,0,2,0,0,0,4,0,0,0,1,0,1,0,1,24,High
641,1.09449,0.48246,1.98437,0.24923,-0.31685,1.1355162909630376,-0.5560420669153782,-0.17685516007494892,0.0575011002442883,0.6057362818942008,-0.17692787422466286,-0.3046743368548011,CL4,CL0,CL1,CL0,CL3,CL0,CL5,CL1,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0,CL5,CL0,CL2,4,0,1,0,3,0,5,1,0,2,0,0,0,3,0,0,5,0,2,0,1,1,0,0,1,26,High
642,-0.95197,0.48246,-1.7379,0.96098,-0.31685,0.18159876909561548,-0.20035500169973294,1.0245617493024457,-0.7254584925649787,-0.8485912663189409,-0.26354920408777127,-0.1494350994261376,CL3,CL2,CL2,CL0,CL3,CL4,CL2,CL2,CL0,CL0,CL1,CL2,CL0,CL0,CL0,CL1,CL6,CL0,CL4,3,2,2,0,3,4,2,2,0,0,1,2,0,0,0,1,6,0,4,1,1,0,1,0,1,32,Severe
643,1.82213,-0.48246,-1.43719,-0.57009,-0.22166,-2.0323888127264653,0.4868223125111016,0.7546733410751487,0.5376198035195892,0.8853625426112812,0.6099986700377077,0.10383002752866821,CL6,CL0,CL0,CL0,CL0,CL4,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,6,0,0,0,0,4,6,3,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,22,High
644,2.59171,-0.48246,1.16365,0.24923,0.1144,-1.1924127533564834,0.2276126265450017,0.061839081724850725,-0.05095312677223058,-1.7780249658410585,1.231893840212243,0.38763186200424027,CL5,CL0,CL0,CL0,CL0,CL4,CL2,CL3,CL0,CL0,CL4,CL2,CL1,CL0,CL0,CL0,CL0,CL0,CL4,5,0,0,0,0,4,2,3,0,0,4,2,1,0,0,0,0,0,4,1,1,0,1,0,0,25,High
645,2.59171,0.48246,-0.05921,-0.09765,0.126,-0.9848778493060248,0.5782859192115981,-0.05852852606344226,-0.48853070169968466,-0.005846305049848549,-0.2781640796916275,-1.4520894811137395,CL4,CL0,CL0,CL0,CL4,CL5,CL5,CL1,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,4,0,0,0,4,5,5,1,5,5,0,0,0,0,0,0,4,0,0,1,1,1,0,0,1,33,Severe
646,1.82213,0.48246,1.98437,0.96098,-1.10702,-0.24928585727600588,0.3770447735379349,-1.2355575753681636,1.0876045646144117,-0.5671509901316188,0.26568334767529567,-0.9804572578232481,CL3,CL0,CL0,CL0,CL3,CL6,CL4,CL0,CL0,CL0,CL1,CL0,CL4,CL2,CL1,CL0,CL4,CL0,CL3,3,0,0,0,3,6,4,0,0,0,1,0,4,2,1,0,4,0,3,1,0,0,1,1,1,31,Severe
